index,Year,Period,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,CV (%)
264,2012,END OF DEC,CONNECTICUT,9,ALL COUNTIES,10,WINDHAM,15.0,818,52.9
265,2012,END OF DEC,DELAWARE,10,CENTRAL,50,KENT,1.0,207,26.9
266,2012,END OF DEC,DELAWARE,10,NORTHERN,20,NEW CASTLE,3.0,185,26.9
267,2012,END OF DEC,DELAWARE,10,SOUTHERN,80,SUSSEX,5.0,425,26.9
268,2012,END OF DEC,FLORIDA,12,CENTRAL,50,ALACHUA,1.0,"10,589",31.1
269,2012,END OF DEC,FLORIDA,12,CENTRAL,50,BRADFORD,7.0,47,31.1
270,2012,END OF DEC,FLORIDA,12,CENTRAL,50,CITRUS,17.0, (D),(D)
271,2012,END OF DEC,FLORIDA,12,CENTRAL,50,CLAY,19.0,237,31.1
272,2012,END OF DEC,FLORIDA,12,CENTRAL,50,FLAGLER,35.0,21,31.1
273,2012,END OF DEC,FLORIDA,12,CENTRAL,50,GILCHRIST,41.0,268,31.1
274,2012,END OF DEC,FLORIDA,12,CENTRAL,50,HERNANDO,53.0,444,31.1
275,2012,END OF DEC,FLORIDA,12,CENTRAL,50,HILLSBOROUGH,57.0,"1,845",31.1
276,2012,END OF DEC,FLORIDA,12,CENTRAL,50,LAKE,69.0,"16,173",31.1
277,2012,END OF DEC,FLORIDA,12,CENTRAL,50,LEVY,75.0,134,31.1
278,2012,END OF DEC,FLORIDA,12,CENTRAL,50,MARION,83.0,"5,829",31.1
279,2012,END OF DEC,FLORIDA,12,CENTRAL,50,ORANGE,95.0,769,31.1
280,2012,END OF DEC,FLORIDA,12,CENTRAL,50,OSCEOLA,97.0,19,31.1
281,2012,END OF DEC,FLORIDA,12,CENTRAL,50,PASCO,101.0, (D),(D)
282,2012,END OF DEC,FLORIDA,12,CENTRAL,50,PINELLAS,103.0,142,31.1
283,2012,END OF DEC,FLORIDA,12,CENTRAL,50,POLK,105.0,"17,570",31.1
284,2012,END OF DEC,FLORIDA,12,CENTRAL,50,PUTNAM,107.0,"1,881",31.1
285,2012,END OF DEC,FLORIDA,12,CENTRAL,50,SEMINOLE,117.0,225,31.1
286,2012,END OF DEC,FLORIDA,12,CENTRAL,50,ST. JOHNS,109.0, (D),(D)
287,2012,END OF DEC,FLORIDA,12,CENTRAL,50,SUMTER,119.0,6,31.1
288,2012,END OF DEC,FLORIDA,12,CENTRAL,50,UNION,125.0,229,31.1
289,2012,END OF DEC,FLORIDA,12,CENTRAL,50,VOLUSIA,127.0, (D),(D)
290,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,BAKER,3.0,144,31.1
291,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,COLUMBIA,23.0, (D),(D)
292,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,DIXIE,29.0,296,31.1
293,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,DUVAL,31.0,215,31.1
294,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,HAMILTON,47.0, (D),(D)
295,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,LAFAYETTE,67.0,12,31.1
296,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,MADISON,79.0,451,31.1
297,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,NASSAU,89.0,133,31.1
298,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,SUWANNEE,121.0,10,31.1
299,2012,END OF DEC,FLORIDA,12,NORTHEAST,30,TAYLOR,123.0,425,31.1
300,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,BAY,5.0,327,31.1
301,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,CALHOUN,13.0, (D),(D)
302,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,ESCAMBIA,33.0,193,31.1
303,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,FRANKLIN,37.0, (D),(D)
304,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,GADSDEN,39.0,136,31.1
305,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,GULF,45.0, (D),(D)
306,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,HOLMES,59.0,17,31.1
307,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,JACKSON,63.0,850,31.1
308,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,JEFFERSON,65.0,426,31.1
309,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,LEON,73.0,308,31.1
310,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,LIBERTY,77.0,"7,200",31.1
311,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,OKALOOSA,91.0,71,31.1
312,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,SANTA ROSA,113.0,150,31.1
313,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,WAKULLA,129.0,"1,525",31.1
314,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,WALTON,131.0,337,31.1
315,2012,END OF DEC,FLORIDA,12,NORTHWEST,10,WASHINGTON,133.0,265,31.1
316,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,BREVARD,9.0,"9,452",31.1
317,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,BROWARD,11.0,"1,560",31.1
318,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,CHARLOTTE,15.0, (D),(D)
319,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,COLLIER,21.0,"2,813",31.1
320,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,DE SOTO,27.0,"11,361",31.1
321,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,GLADES,43.0, (D),(D)
322,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,HARDEE,49.0,"2,837",31.1
323,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,HENDRY,51.0,"3,489",31.1
324,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,HIGHLANDS,55.0,"4,655",31.1
325,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,INDIAN RIVER,61.0,"6,068",31.1
326,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,LEE,71.0,"3,608",31.1
327,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,MANATEE,81.0,"7,843",31.1
328,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,MARTIN,85.0,623,31.1
329,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,MIAMI-DADE,86.0,"5,099",31.1
330,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,MONROE,87.0,452,31.1
331,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,OKEECHOBEE,93.0, (D),(D)
332,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,PALM BEACH,99.0,"15,291",31.1
333,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,SARASOTA,115.0,"1,543",31.1
334,2012,END OF DEC,FLORIDA,12,SOUTHERN,80,ST. LUCIE,111.0,"6,714",31.1
335,2012,END OF DEC,GEORGIA,13,CENTRAL,50,BALDWIN,9.0, (D),(D)
336,2012,END OF DEC,GEORGIA,13,CENTRAL,50,BIBB,21.0, (D),(D)
337,2012,END OF DEC,GEORGIA,13,CENTRAL,50,BUTTS,35.0, (D),(D)
338,2012,END OF DEC,GEORGIA,13,CENTRAL,50,CRAWFORD,79.0, (D),(D)
339,2012,END OF DEC,GEORGIA,13,CENTRAL,50,DODGE,91.0,188,8.9
340,2012,END OF DEC,GEORGIA,13,CENTRAL,50,GREENE,133.0,4,8.9
341,2012,END OF DEC,GEORGIA,13,CENTRAL,50,HANCOCK,141.0,22,8.9
342,2012,END OF DEC,GEORGIA,13,CENTRAL,50,HOUSTON,153.0, (D),(D)
343,2012,END OF DEC,GEORGIA,13,CENTRAL,50,JASPER,159.0,59,8.9
344,2012,END OF DEC,GEORGIA,13,CENTRAL,50,JOHNSON,167.0,8,8.9
345,2012,END OF DEC,GEORGIA,13,CENTRAL,50,JONES,169.0, (D),(D)
346,2012,END OF DEC,GEORGIA,13,CENTRAL,50,LAURENS,175.0,116,8.9
347,2012,END OF DEC,GEORGIA,13,CENTRAL,50,MONROE,207.0,137,8.9
348,2012,END OF DEC,GEORGIA,13,CENTRAL,50,MONTGOMERY,209.0, (D),(D)
349,2012,END OF DEC,GEORGIA,13,CENTRAL,50,MORGAN,211.0,41,8.9
350,2012,END OF DEC,GEORGIA,13,CENTRAL,50,NEWTON,217.0,71,8.9
351,2012,END OF DEC,GEORGIA,13,CENTRAL,50,PEACH,225.0,607,8.9
352,2012,END OF DEC,GEORGIA,13,CENTRAL,50,PULASKI,235.0, (D),(D)
353,2012,END OF DEC,GEORGIA,13,CENTRAL,50,PUTNAM,237.0,60,8.9
354,2012,END OF DEC,GEORGIA,13,CENTRAL,50,ROCKDALE,247.0,8,8.9
355,2012,END OF DEC,GEORGIA,13,CENTRAL,50,TALIAFERRO,265.0,6,8.9
356,2012,END OF DEC,GEORGIA,13,CENTRAL,50,TWIGGS,289.0, (D),(D)
357,2012,END OF DEC,GEORGIA,13,CENTRAL,50,WASHINGTON,303.0, (D),(D)
358,2012,END OF DEC,GEORGIA,13,CENTRAL,50,WILKINSON,319.0, (D),(D)
359,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31.0,18,8.9
360,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,BURKE,33.0,25,8.9
361,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,CANDLER,43.0,802,8.9
362,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73.0,20,8.9
363,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103.0, (D),(D)
364,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107.0,39,8.9
365,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163.0,22,8.9
366,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,JENKINS,165.0, (D),(D)
367,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189.0,41,8.9
368,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245.0, (D),(D)
369,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251.0,58,8.9
370,2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,WARREN,301.0, (D),(D)
371,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,BARROW,13.0,30,8.9
372,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,CHEROKEE,57.0,72,8.9
373,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,CLARKE,59.0,25,8.9
374,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,COBB,67.0,216,8.9
375,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,DAWSON,85.0,25,8.9
376,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,DE KALB,89.0,8,8.9
377,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,FANNIN,111.0,191,8.9
378,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,FORSYTH,117.0,142,8.9
379,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,FULTON,121.0,71,8.9
380,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,GILMER,123.0,19,8.9
381,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,GWINNETT,135.0,35,8.9
382,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,HALL,139.0,67,8.9
383,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,JACKSON,157.0,170,8.9
384,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,LUMPKIN,187.0,24,8.9
385,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,OCONEE,219.0,433,8.9
386,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,PICKENS,227.0,30,8.9
387,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,TOWNS,281.0,16,8.9
388,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,UNION,291.0,124,8.9
389,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,WALTON,297.0,18,8.9
390,2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,WHITE,311.0, (D),(D)
391,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,BANKS,11.0,167,8.9
392,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,ELBERT,105.0,101,8.9
393,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,FRANKLIN,119.0,49,8.9
394,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,HABERSHAM,137.0, (D),(D)
395,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,HART,147.0,133,8.9
396,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,LINCOLN,181.0,12,8.9
397,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,MADISON,195.0,266,8.9
398,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,OGLETHORPE,221.0,108,8.9
399,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,RABUN,241.0,559,8.9
400,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,STEPHENS,257.0,6,8.9
401,2012,END OF DEC,GEORGIA,13,NORTHEAST,30,WILKES,317.0,27,8.9
402,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,BARTOW,15.0,131,8.9
403,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,CATOOSA,47.0,50,8.9
404,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,CHATTOOGA,55.0,60,8.9
405,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,DADE,83.0,16,8.9
406,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,FLOYD,115.0,49,8.9
407,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,GORDON,129.0,27,8.9
408,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,MURRAY,213.0,7,8.9
409,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,PAULDING,223.0,13,8.9
410,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,POLK,233.0,43,8.9
411,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,WALKER,295.0,53,8.9
412,2012,END OF DEC,GEORGIA,13,NORTHWEST,10,WHITFIELD,313.0,36,8.9
413,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3.0, (D),(D)
414,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,BEN HILL,17.0, (D),(D)
415,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,19.0,96,8.9
416,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27.0,6,8.9
417,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,CLINCH,65.0,"17,236",8.9
418,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,COFFEE,69.0,"4,862",8.9
419,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,71.0, (D),(D)
420,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,CRISP,81.0,52,8.9
421,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101.0,"6,186",8.9
422,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155.0, (D),(D)
423,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,JEFF DAVIS,161.0,32,8.9
424,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,LANIER,173.0, (D),(D)
425,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185.0, (D),(D)
426,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271.0,14,8.9
427,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277.0, (D),(D)
428,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287.0, (D),(D)
429,2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,WILCOX,315.0, (D),(D)
430,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,APPLING,1.0, (D),(D)
431,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,BACON,5.0, (D),(D)
432,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,BRANTLEY,25.0, (D),(D)
433,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,CAMDEN,39.0, (D),(D)
434,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,CHARLTON,49.0, (D),(D)
435,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,CHATHAM,51.0, (D),(D)
436,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,GLYNN,127.0, (D),(D)
437,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,LIBERTY,179.0, (D),(D)
438,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,LONG,183.0, (D),(D)
439,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,PIERCE,229.0,"4,595",8.9
440,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,TATTNALL,267.0,11,8.9
441,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,TOOMBS,279.0, (D),(D)
442,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,WARE,299.0, (D),(D)
443,2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,WAYNE,305.0, (D),(D)
444,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,DECATUR,87.0,40,8.9
445,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,DOUGHERTY,95.0, (D),(D)
446,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,EARLY,99.0, (D),(D)
447,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,LEE,177.0, (D),(D)
448,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,MILLER,201.0, (D),(D)
449,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,MITCHELL,205.0,53,8.9
450,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,SEMINOLE,253.0, (D),(D)
451,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,SUMTER,261.0, (D),(D)
452,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,TERRELL,273.0, (D),(D)
453,2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,THOMAS,275.0,4,8.9
454,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,CARROLL,45.0,32,8.9
455,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,CLAYTON,63.0, (D),(D)
456,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,COWETA,77.0,80,8.9
457,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,DOUGLAS,97.0,19,8.9
458,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,FAYETTE,113.0, (D),(D)
459,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,HARALSON,143.0,27,8.9
460,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,HARRIS,145.0,126,8.9
461,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,HEARD,149.0,58,8.9
462,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,HENRY,151.0,93,8.9
463,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,LAMAR,171.0,78,8.9
464,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,MARION,197.0,6,8.9
465,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199.0,13,8.9
466,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,PIKE,231.0,28,8.9
467,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,SPALDING,255.0,65,8.9
468,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,TALBOT,263.0, (D),(D)
469,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269.0,28,8.9
470,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,TROUP,285.0,15,8.9
471,2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,UPSON,293.0,22,8.9
472,2012,END OF DEC,HAWAII,15,HAWAII ISLAND,11,HAWAII,1.0,"6,821",3.4
473,2012,END OF DEC,HAWAII,15,KAUAI AND NIIHAU ISLANDS,24,KAUAI,7.0,399,3.4
474,2012,END OF DEC,HAWAII,15,"MAUI, MOLOKAI & LANAI ISLAND",35,MAUI & KALWAO,9.0,428,3.4
475,2012,END OF DEC,HAWAII,15,OAHU ISLAND,62,HONOLULU,3.0,982,3.4
476,2012,END OF DEC,IDAHO,16,EAST,90,BANNOCK,5.0,130,50.8
477,2012,END OF DEC,IDAHO,16,EAST,90,BINGHAM,11.0, (D),(D)
478,2012,END OF DEC,IDAHO,16,EAST,90,BONNEVILLE,19.0, (D),(D)
479,2012,END OF DEC,IDAHO,16,EAST,90,CARIBOU,29.0, (D),(D)
480,2012,END OF DEC,IDAHO,16,EAST,90,CUSTER,37.0, (D),(D)
481,2012,END OF DEC,IDAHO,16,EAST,90,FRANKLIN,41.0, (D),(D)
482,2012,END OF DEC,IDAHO,16,EAST,90,FREMONT,43.0, (D),(D)
483,2012,END OF DEC,IDAHO,16,EAST,90,JEFFERSON,51.0,511,50.8
484,2012,END OF DEC,IDAHO,16,EAST,90,LEMHI,59.0, (D),(D)
485,2012,END OF DEC,IDAHO,16,EAST,90,MADISON,65.0,"3,704",50.8
486,2012,END OF DEC,IDAHO,16,EAST,90,ONEIDA,71.0,14,50.8
487,2012,END OF DEC,IDAHO,16,EAST,90,POWER,77.0,"7,677",50.8
488,2012,END OF DEC,IDAHO,16,EAST,90,TETON,81.0,12,50.8
489,2012,END OF DEC,IDAHO,16,NORTH,10,BENEWAH,9.0,184,50.8
490,2012,END OF DEC,IDAHO,16,NORTH,10,BONNER,17.0, (D),(D)
491,2012,END OF DEC,IDAHO,16,NORTH,10,BOUNDARY,21.0,89,50.8
492,2012,END OF DEC,IDAHO,16,NORTH,10,CLEARWATER,35.0, (D),(D)
493,2012,END OF DEC,IDAHO,16,NORTH,10,IDAHO,49.0, (D),(D)
494,2012,END OF DEC,IDAHO,16,NORTH,10,KOOTENAI,55.0, (D),(D)
495,2012,END OF DEC,IDAHO,16,NORTH,10,LATAH,57.0, (D),(D)
496,2012,END OF DEC,IDAHO,16,NORTH,10,NEZ PERCE,69.0,"3,533",50.8
497,2012,END OF DEC,IDAHO,16,NORTH,10,SHOSHONE,79.0, (D),(D)
498,2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,CASSIA,31.0, (D),(D)
499,2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,GOODING,47.0,"7,921",50.8
500,2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,JEROME,53.0,30,50.8
501,2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63.0, (D),(D)
502,2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67.0, (D),(D)
503,2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83.0, (D),(D)
504,2012,END OF DEC,IDAHO,16,SOUTHWEST,70,ADA,1.0, (D),(D)
505,2012,END OF DEC,IDAHO,16,SOUTHWEST,70,BOISE,15.0,6,50.8
506,2012,END OF DEC,IDAHO,16,SOUTHWEST,70,CANYON,27.0,"14,025",50.8
507,2012,END OF DEC,IDAHO,16,SOUTHWEST,70,ELMORE,39.0,49,50.8
508,2012,END OF DEC,IDAHO,16,SOUTHWEST,70,GEM,45.0,29,50.8
509,2012,END OF DEC,IDAHO,16,SOUTHWEST,70,OWYHEE,73.0,"15,400",50.8
510,2012,END OF DEC,IDAHO,16,SOUTHWEST,70,PAYETTE,75.0, (D),(D)
511,2012,END OF DEC,IDAHO,16,SOUTHWEST,70,WASHINGTON,87.0,"3,033",50.8
512,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,DE WITT,39.0, (D),(D)
513,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,LOGAN,107.0,321,53.8
514,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MACON,115.0,44,53.8
515,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MARSHALL,123.0, (D),(D)
516,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MASON,125.0,17,53.8
517,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MCLEAN,113.0,32,53.8
518,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MENARD,129.0,66,53.8
519,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,PEORIA,143.0,176,53.8
520,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,STARK,175.0, (D),(D)
521,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,TAZEWELL,179.0, (D),(D)
522,2012,END OF DEC,ILLINOIS,17,CENTRAL,40,WOODFORD,203.0,54,53.8
523,2012,END OF DEC,ILLINOIS,17,EAST,50,CHAMPAIGN,19.0,311,53.8
524,2012,END OF DEC,ILLINOIS,17,EAST,50,FORD,53.0,61,53.8
525,2012,END OF DEC,ILLINOIS,17,EAST,50,IROQUOIS,75.0,72,53.8
526,2012,END OF DEC,ILLINOIS,17,EAST,50,KANKAKEE,91.0,83,53.8
527,2012,END OF DEC,ILLINOIS,17,EAST,50,LIVINGSTON,105.0,38,53.8
528,2012,END OF DEC,ILLINOIS,17,EAST,50,PIATT,147.0,28,53.8
529,2012,END OF DEC,ILLINOIS,17,EAST,50,VERMILION,183.0,52,53.8
530,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23.0,54,53.8
531,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25.0,5,53.8
532,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29.0,82,53.8
533,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33.0,15,53.8
534,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35.0,12,53.8
535,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41.0,23,53.8
536,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45.0, (D),(D)
537,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49.0,81,53.8
538,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51.0,80,53.8
539,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79.0,138,53.8
540,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101.0,6,53.8
541,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121.0,36,53.8
542,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139.0,83,53.8
543,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159.0,19,53.8
544,2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173.0,60,53.8
545,2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,BOONE,7.0,67,53.8
546,2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,COOK,31.0,424,53.8
547,2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,DE KALB,37.0,99,53.8
548,2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,DU PAGE,43.0,76,53.8
549,2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,GRUNDY,63.0,43,53.8
